frame,sim_t,state,yellow_frac,n_raw,n_filt,cx,err,steer,nolf,lidar,n_obj,top_model,top_color,top_area,top_px,bus_str
2075,24.55,LINE_FOLLOW,0.044,4,4,107.0,0.070,0.0372,0,99.00,5,road,RGB(0.200,0.200,0.200),8001,64,0
2076,24.56,LINE_FOLLOW,0.043,2,2,112.0,0.120,0.0672,0,99.00,5,road,RGB(0.200,0.200,0.200),8001,64,0
2077,24.57,LINE_FOLLOW,0.043,5,5,108.6,0.086,0.0372,0,99.00,5,road,RGB(0.200,0.200,0.200),8001,64,0
2078,24.58,LINE_FOLLOW,0.044,5,5,101.2,0.012,0.0072,0,99.00,5,road,RGB(0.200,0.200,0.200),8001,64,0
2079,24.59,LINE_FOLLOW,0.043,4,4,96.8,-0.033,-0.0228,0,99.00,4,road,RGB(0.200,0.200,0.200),8001,64,0
2080,24.60,LINE_FOLLOW,0.043,2,2,110.2,0.102,0.0072,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2081,24.61,LINE_FOLLOW,0.044,4,4,105.8,0.058,-0.0200,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2082,24.62,LINE_FOLLOW,0.043,4,4,101.9,0.019,-0.0266,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2083,24.63,LINE_FOLLOW,0.043,4,4,100.8,0.007,-0.0048,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2084,24.64,LINE_FOLLOW,0.043,4,4,100.0,0.000,-0.0037,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2085,24.65,LINE_FOLLOW,0.044,5,5,99.3,-0.007,-0.0053,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2086,24.66,LINE_FOLLOW,0.043,3,3,97.5,-0.025,-0.0237,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2087,24.67,LINE_FOLLOW,0.043,3,3,96.7,-0.033,-0.0135,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2088,24.68,LINE_FOLLOW,0.043,3,3,105.2,0.052,0.0165,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2089,24.69,LINE_FOLLOW,0.043,5,5,98.8,-0.012,-0.0135,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2090,24.70,LINE_FOLLOW,0.043,5,5,95.8,-0.042,-0.0427,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2091,24.71,LINE_FOLLOW,0.043,4,4,101.2,0.013,-0.0127,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2092,24.72,LINE_FOLLOW,0.045,4,4,103.1,0.031,0.0173,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2093,24.73,LINE_FOLLOW,0.044,4,4,93.1,-0.069,-0.0127,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2094,24.74,LINE_FOLLOW,0.044,4,4,97.6,-0.024,0.0173,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2095,24.75,LINE_FOLLOW,0.045,4,4,103.1,0.031,0.0473,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2096,24.76,LINE_FOLLOW,0.045,5,5,98.9,-0.011,0.0173,0,99.00,3,road line,RGB(1.000,1.000,1.000),8001,64,0
2097,24.77,LINE_FOLLOW,0.044,4,4,100.4,0.004,0.0191,0,99.00,2,road line,RGB(1.000,1.000,1.000),8001,64,0
2098,24.78,LINE_FOLLOW,0.043,4,4,98.6,-0.014,-0.0109,0,99.00,2,road line,RGB(1.000,1.000,1.000),8001,64,0
2099,24.79,LINE_FOLLOW,0.044,5,5,98.7,-0.013,0.0003,0,99.00,2,road line,RGB(1.000,1.000,1.000),8001,64,0
2100,24.80,LINE_FOLLOW,0.044,4,4,96.5,-0.035,-0.0273,0,99.00,2,road line,RGB(1.000,1.000,1.000),8001,64,0
2101,24.81,LINE_FOLLOW,0.043,3,3,91.3,-0.087,-0.0573,0,99.00,2,road line,RGB(1.000,1.000,1.000),8001,64,0
2102,24.82,LINE_FOLLOW,0.043,4,4,96.8,-0.033,-0.0273,0,99.00,2,road line,RGB(1.000,1.000,1.000),8001,64,0
2103,24.83,LINE_FOLLOW,0.044,4,4,95.4,-0.046,-0.0216,0,99.00,1,road line,RGB(1.000,1.000,1.000),8001,64,0
2104,24.84,LINE_FOLLOW,0.043,4,4,97.6,-0.024,0.0084,0,99.00,1,road line,RGB(1.000,1.000,1.000),8001,64,0
2105,24.85,LINE_FOLLOW,0.043,3,3,95.3,-0.047,-0.0216,0,99.00,1,road line,RGB(1.000,1.000,1.000),8001,64,0
2106,24.86,LINE_FOLLOW,0.043,4,4,92.6,-0.074,-0.0387,0,99.00,1,road line,RGB(1.000,1.000,1.000),8001,64,0
2107,24.87,LINE_FOLLOW,0.044,4,4,95.6,-0.044,-0.0087,0,99.00,1,road line,RGB(1.000,1.000,1.000),8001,64,0
2108,24.88,LINE_FOLLOW,0.043,4,4,92.0,-0.080,-0.0387,0,99.00,1,road line,RGB(1.000,1.000,1.000),8001,64,0
2109,24.89,LINE_FOLLOW,0.044,3,3,96.8,-0.032,-0.0087,0,99.00,1,road line,RGB(1.000,1.000,1.000),8001,64,0
2110,24.90,LINE_FOLLOW,0.044,5,5,97.8,-0.022,0.0058,0,99.00,1,road line,RGB(1.000,1.000,1.000),8001,64,0
2111,24.91,LINE_FOLLOW,0.043,3,3,91.7,-0.083,-0.0242,0,99.00,0,none,none,0,-1,0
2112,24.92,LINE_FOLLOW,0.043,2,2,96.2,-0.037,0.0058,0,99.00,0,none,none,0,-1,0
2113,24.93,LINE_FOLLOW,0.044,3,3,94.0,-0.060,-0.0242,0,99.00,0,none,none,0,-1,0
2114,24.94,LINE_FOLLOW,0.044,5,5,93.5,-0.065,-0.0198,0,99.00,0,none,none,0,-1,0
2115,24.95,LINE_FOLLOW,0.043,3,3,84.7,-0.153,-0.0498,0,99.00,0,none,none,0,-1,0
2116,24.96,LINE_FOLLOW,0.043,2,2,91.8,-0.083,-0.0198,0,99.00,0,none,none,0,-1,0
2117,24.97,LINE_FOLLOW,0.044,4,4,90.2,-0.098,-0.0410,0,99.00,0,none,none,0,-1,0
2118,24.98,LINE_FOLLOW,0.045,3,3,95.5,-0.045,-0.0110,0,99.00,0,none,none,0,-1,0
2119,24.99,LINE_FOLLOW,0.045,2,2,93.5,-0.065,-0.0357,0,99.00,0,none,none,0,-1,0
2120,25.00,LINE_FOLLOW,0.043,2,2,94.2,-0.058,-0.0057,0,99.00,0,none,none,0,-1,0
2121,25.01,LINE_FOLLOW,0.043,4,4,88.5,-0.115,-0.0357,0,99.00,0,none,none,0,-1,0
2122,25.02,LINE_FOLLOW,0.043,3,3,86.7,-0.133,-0.0518,0,99.00,0,none,none,0,-1,0
2123,25.03,LINE_FOLLOW,0.044,3,3,94.3,-0.057,-0.0218,0,99.00,0,none,none,0,-1,0
2124,25.04,LINE_FOLLOW,0.044,4,4,90.9,-0.091,-0.0518,0,99.00,0,none,none,0,-1,0
2125,25.05,LINE_FOLLOW,0.044,3,3,91.0,-0.090,-0.0218,0,99.00,0,none,none,0,-1,0
2126,25.06,LINE_FOLLOW,0.043,3,3,86.7,-0.133,-0.0518,0,99.00,0,none,none,0,-1,0
2127,25.07,LINE_FOLLOW,0.044,3,3,87.7,-0.123,-0.0231,0,99.00,0,none,none,0,-1,0
2128,25.08,LINE_FOLLOW,0.044,3,3,86.0,-0.140,-0.0502,0,99.00,0,none,none,0,-1,0
2129,25.09,LINE_FOLLOW,0.044,3,3,95.3,-0.047,-0.0202,0,99.00,0,none,none,0,-1,0
2130,25.10,LINE_FOLLOW,0.045,3,3,89.8,-0.102,-0.0502,0,99.00,0,none,none,0,-1,0
2131,25.11,LINE_FOLLOW,0.044,4,4,90.9,-0.091,-0.0202,0,99.00,0,none,none,0,-1,0
2132,25.12,LINE_FOLLOW,0.045,2,2,92.5,-0.075,-0.0032,0,99.00,0,none,none,0,-1,0
2133,25.13,LINE_FOLLOW,0.044,3,3,84.7,-0.153,-0.0332,0,99.00,0,none,none,0,-1,0
2134,25.14,LINE_FOLLOW,0.045,3,3,91.2,-0.088,-0.0032,0,99.00,0,none,none,0,-1,0
2135,25.15,LINE_FOLLOW,0.045,2,2,94.2,-0.058,0.0181,0,99.00,0,none,none,0,-1,0
2136,25.16,LINE_FOLLOW,0.044,3,3,94.0,-0.060,-0.0119,0,99.00,0,none,none,0,-1,0
2137,25.17,LINE_FOLLOW,0.045,2,2,91.5,-0.085,-0.0419,0,99.00,0,none,none,0,-1,0
2138,25.18,LINE_FOLLOW,0.044,3,3,85.7,-0.143,-0.0719,0,99.00,0,none,none,0,-1,0
2139,25.19,LINE_FOLLOW,0.045,2,2,90.8,-0.092,-0.0419,0,99.00,0,none,none,0,-1,0
2140,25.20,LINE_FOLLOW,0.045,2,2,92.2,-0.077,-0.0119,0,99.00,0,none,none,0,-1,0
2141,25.21,LINE_FOLLOW,0.044,2,2,92.0,-0.080,-0.0225,0,99.00,0,none,none,0,-1,0
2142,25.22,LINE_FOLLOW,0.044,3,3,84.8,-0.152,-0.0525,0,99.00,0,none,none,0,-1,0
2143,25.23,LINE_FOLLOW,0.044,3,3,88.3,-0.117,-0.0225,0,99.00,0,none,none,0,-1,0
2144,25.24,LINE_FOLLOW,0.044,4,4,88.2,-0.117,-0.0309,0,99.00,0,none,none,0,-1,0
2145,25.25,LINE_FOLLOW,0.044,2,2,90.5,-0.095,-0.0011,0,99.00,0,none,none,0,-1,0
2146,25.26,LINE_FOLLOW,0.043,2,2,90.5,-0.095,-0.0237,0,99.00,0,none,none,0,-1,0
2147,25.27,LINE_FOLLOW,0.043,3,3,84.2,-0.158,-0.0537,0,99.00,0,none,none,0,-1,0
2148,25.28,LINE_FOLLOW,0.044,3,3,80.5,-0.195,-0.0837,0,99.00,0,none,none,0,-1,0
2149,25.29,LINE_FOLLOW,0.044,3,3,90.0,-0.100,-0.0537,0,99.00,0,none,none,0,-1,0
2150,25.30,LINE_FOLLOW,0.043,3,3,86.5,-0.135,-0.0649,0,99.00,0,none,none,0,-1,0
2151,25.31,LINE_FOLLOW,0.043,4,4,85.6,-0.144,-0.0446,0,99.00,0,none,none,0,-1,0
2152,25.32,LINE_FOLLOW,0.043,3,3,85.2,-0.148,-0.0422,0,99.00,0,none,none,0,-1,0
2153,25.33,LINE_FOLLOW,0.042,3,3,83.0,-0.170,-0.0643,0,99.00,0,none,none,0,-1,0
2154,25.34,LINE_FOLLOW,0.044,3,3,89.0,-0.110,-0.0343,0,99.00,0,none,none,0,-1,0
2155,25.35,LINE_FOLLOW,0.043,3,3,87.3,-0.127,-0.0468,0,99.00,0,none,none,0,-1,0
2156,25.36,LINE_FOLLOW,0.043,3,3,85.8,-0.142,-0.0501,0,99.00,0,none,none,0,-1,0
2157,25.37,LINE_FOLLOW,0.043,2,2,86.5,-0.135,-0.0293,0,99.00,0,none,none,0,-1,0
2158,25.38,LINE_FOLLOW,0.045,3,3,87.0,-0.130,-0.0295,0,99.00,0,none,none,0,-1,0
2159,25.39,LINE_FOLLOW,0.043,2,2,78.5,-0.215,-0.0595,0,99.00,0,none,none,0,-1,0
2160,25.40,LINE_FOLLOW,0.042,2,2,80.8,-0.193,-0.0295,0,99.00,0,none,none,0,-1,0
2161,25.41,LINE_FOLLOW,0.043,3,3,79.8,-0.202,-0.0595,0,99.00,0,none,none,0,-1,0
2162,25.42,LINE_FOLLOW,0.044,3,3,85.5,-0.145,-0.0295,0,99.00,0,none,none,0,-1,0
2163,25.43,LINE_FOLLOW,0.043,2,2,80.0,-0.200,-0.0595,0,99.00,0,none,none,0,-1,0
2164,25.44,LINE_FOLLOW,0.043,1,1,75.5,-0.245,-0.0895,0,99.00,0,none,none,0,-1,0
2165,25.45,LINE_FOLLOW,0.044,2,2,79.2,-0.207,-0.0595,0,99.00,0,none,none,0,-1,0
2166,25.46,LINE_FOLLOW,0.042,2,2,80.2,-0.198,-0.0403,0,99.00,0,none,none,0,-1,0
2167,25.47,LINE_FOLLOW,0.043,2,2,82.2,-0.177,-0.0236,0,99.00,0,none,none,0,-1,0
2168,25.48,LINE_FOLLOW,0.043,3,3,81.5,-0.185,-0.0536,0,99.00,0,none,none,0,-1,0
2169,25.49,LINE_FOLLOW,0.043,3,3,83.8,-0.162,-0.0236,0,99.00,0,none,none,0,-1,0
2170,25.50,LINE_FOLLOW,0.043,2,2,79.8,-0.203,-0.0536,0,99.00,0,none,none,0,-1,0
2171,25.51,LINE_FOLLOW,0.044,2,2,80.5,-0.195,-0.0442,0,99.00,0,none,none,0,-1,0
2172,25.52,LINE_FOLLOW,0.045,2,2,81.5,-0.185,-0.0399,0,99.00,0,none,none,0,-1,0
2173,25.53,LINE_FOLLOW,0.043,2,2,80.2,-0.198,-0.0642,0,99.00,0,none,none,0,-1,0
2174,25.54,LINE_FOLLOW,0.043,2,2,81.0,-0.190,-0.0435,0,99.00,0,none,none,0,-1,0
2175,25.55,LINE_FOLLOW,0.043,3,3,80.2,-0.198,-0.0609,0,99.00,0,none,none,0,-1,0
2176,25.56,LINE_FOLLOW,0.043,2,2,82.2,-0.177,-0.0309,0,99.00,0,none,none,0,-1,0
2177,25.57,LINE_FOLLOW,0.043,2,2,81.2,-0.188,-0.0592,0,99.00,0,none,none,0,-1,0
2178,25.58,LINE_FOLLOW,0.044,2,2,82.2,-0.177,-0.0392,0,99.00,0,none,none,0,-1,0
2179,25.59,LINE_FOLLOW,0.044,3,3,77.7,-0.223,-0.0692,0,99.00,0,none,none,0,-1,0
2180,25.60,LINE_FOLLOW,0.044,2,2,82.2,-0.177,-0.0392,0,99.00,0,none,none,0,-1,0
2181,25.61,LINE_FOLLOW,0.044,2,2,83.5,-0.165,-0.0336,0,99.00,0,none,none,0,-1,0
2182,25.62,LINE_FOLLOW,0.044,3,3,79.8,-0.202,-0.0636,0,99.00,0,none,none,0,-1,0
2183,25.63,LINE_FOLLOW,0.043,3,3,78.7,-0.213,-0.0676,0,99.00,0,none,none,0,-1,0
2184,25.64,LINE_FOLLOW,0.043,2,2,82.8,-0.172,-0.0376,0,99.00,0,none,none,0,-1,0
2185,25.65,LINE_FOLLOW,0.043,2,2,82.5,-0.175,-0.0492,0,99.00,0,none,none,0,-1,0
2186,25.66,LINE_FOLLOW,0.043,2,2,82.8,-0.172,-0.0436,0,99.00,0,none,none,0,-1,0
2187,25.67,LINE_FOLLOW,0.045,2,2,82.5,-0.175,-0.0492,0,99.00,0,none,none,0,-1,0
2188,25.68,LINE_FOLLOW,0.044,2,2,82.8,-0.172,-0.0434,0,99.00,0,none,none,0,-1,0
2189,25.69,LINE_FOLLOW,0.045,2,2,83.0,-0.170,-0.0429,0,99.00,0,none,none,0,-1,0
2190,25.70,LINE_FOLLOW,0.044,2,2,82.5,-0.175,-0.0524,0,99.00,0,none,none,0,-1,0
2191,25.71,LINE_FOLLOW,0.044,2,2,81.0,-0.190,-0.0673,0,99.00,0,none,none,0,-1,0
2192,25.72,LINE_FOLLOW,0.044,2,2,81.5,-0.185,-0.0439,0,99.00,0,none,none,0,-1,0
2193,25.73,LINE_FOLLOW,0.044,2,2,82.0,-0.180,-0.0452,0,99.00,0,none,none,0,-1,0
2194,25.74,LINE_FOLLOW,0.045,2,2,81.2,-0.188,-0.0607,0,99.00,0,none,none,0,-1,0
2195,25.75,LINE_FOLLOW,0.044,2,2,81.0,-0.190,-0.0539,0,99.00,0,none,none,0,-1,0
2196,25.76,LINE_FOLLOW,0.044,2,2,83.5,-0.165,-0.0239,0,99.00,0,none,none,0,-1,0
2197,25.77,LINE_FOLLOW,0.044,3,3,79.0,-0.210,-0.0539,0,99.00,0,none,none,0,-1,0
2198,25.78,LINE_FOLLOW,0.045,3,3,79.2,-0.208,-0.0546,0,99.00,0,none,none,0,-1,0
2199,25.79,LINE_FOLLOW,0.044,2,2,76.0,-0.240,-0.0846,0,99.00,0,none,none,0,-1,0
2200,25.80,LINE_FOLLOW,0.044,3,3,78.8,-0.212,-0.0546,0,99.00,0,none,none,0,-1,0
2201,25.81,LINE_FOLLOW,0.044,2,2,81.2,-0.188,-0.0294,0,99.00,0,none,none,0,-1,0
2202,25.82,LINE_FOLLOW,0.044,2,2,82.0,-0.180,-0.0420,0,99.00,0,none,none,0,-1,0
2203,25.83,LINE_FOLLOW,0.044,2,2,76.2,-0.237,-0.0720,0,99.00,0,none,none,0,-1,0
2204,25.84,LINE_FOLLOW,0.044,3,3,80.5,-0.195,-0.0420,0,99.00,0,none,none,0,-1,0
2205,25.85,LINE_FOLLOW,0.045,3,3,77.2,-0.228,-0.0720,0,99.00,0,none,none,0,-1,0
2206,25.86,LINE_FOLLOW,0.044,3,3,75.7,-0.243,-0.0786,0,99.00,0,none,none,0,-1,0
2207,25.87,LINE_FOLLOW,0.043,2,2,75.5,-0.245,-0.0685,0,99.00,0,none,none,0,-1,0
2208,25.88,LINE_FOLLOW,0.043,2,2,75.0,-0.250,-0.0727,0,99.00,0,none,none,0,-1,0
2209,25.89,LINE_FOLLOW,0.044,2,2,75.8,-0.242,-0.0595,0,99.00,0,none,none,0,-1,0
2210,25.90,LINE_FOLLOW,0.045,2,2,78.2,-0.217,-0.0331,0,99.00,0,none,none,0,-1,0
2211,25.91,LINE_FOLLOW,0.044,3,3,75.0,-0.250,-0.0631,0,99.00,0,none,none,0,-1,0
2212,25.92,LINE_FOLLOW,0.044,2,2,75.2,-0.247,-0.0651,0,99.00,0,none,none,0,-1,0
2213,25.93,LINE_FOLLOW,0.045,2,2,75.8,-0.242,-0.0609,0,99.00,0,none,none,0,-1,0
2214,25.94,LINE_FOLLOW,0.045,2,2,75.8,-0.242,-0.0664,0,99.00,0,none,none,0,-1,0
2215,25.95,LINE_FOLLOW,0.045,2,2,75.8,-0.242,-0.0664,0,99.00,0,none,none,0,-1,0
2216,25.96,LINE_FOLLOW,0.046,2,2,74.0,-0.260,-0.0895,0,99.00,0,none,none,0,-1,0
2217,25.97,LINE_FOLLOW,0.044,2,2,73.8,-0.263,-0.0748,0,99.00,0,none,none,0,-1,0
2218,25.98,LINE_FOLLOW,0.044,2,2,72.8,-0.273,-0.0846,0,99.00,0,none,none,0,-1,0
2219,25.99,LINE_FOLLOW,0.044,2,2,73.0,-0.270,-0.0716,0,99.00,0,none,none,0,-1,0
2220,26.00,LINE_FOLLOW,0.044,2,2,73.8,-0.263,-0.0652,0,99.00,0,none,none,0,-1,0
2221,26.01,LINE_FOLLOW,0.043,2,2,72.8,-0.273,-0.0835,0,99.00,0,none,none,0,-1,0
2222,26.02,LINE_FOLLOW,0.043,2,2,73.5,-0.265,-0.0660,0,99.00,0,none,none,0,-1,0
2223,26.03,LINE_FOLLOW,0.044,2,2,74.2,-0.258,-0.0639,0,99.00,0,none,none,0,-1,0
2224,26.04,LINE_FOLLOW,0.043,2,2,74.5,-0.255,-0.0681,0,99.00,0,none,none,0,-1,0
2225,26.05,LINE_FOLLOW,0.043,2,2,73.5,-0.265,-0.0795,0,99.00,0,none,none,0,-1,0
2226,26.06,LINE_FOLLOW,0.044,2,2,73.8,-0.263,-0.0697,0,99.00,0,none,none,0,-1,0
2227,26.07,LINE_FOLLOW,0.044,2,2,73.8,-0.263,-0.0723,0,99.00,0,none,none,0,-1,0
2228,26.08,LINE_FOLLOW,0.044,2,2,75.8,-0.242,-0.0465,0,99.00,0,none,none,0,-1,0
2229,26.09,LINE_FOLLOW,0.045,2,2,74.0,-0.260,-0.0765,0,99.00,0,none,none,0,-1,0
2230,26.10,LINE_FOLLOW,0.045,2,2,74.5,-0.255,-0.0653,0,99.00,0,none,none,0,-1,0
2231,26.11,LINE_FOLLOW,0.045,2,2,74.0,-0.260,-0.0772,0,99.00,0,none,none,0,-1,0
2232,26.12,LINE_FOLLOW,0.045,2,2,75.2,-0.247,-0.0593,0,99.00,0,none,none,0,-1,0
2233,26.13,LINE_FOLLOW,0.044,2,2,74.8,-0.253,-0.0751,0,99.00,0,none,none,0,-1,0
2234,26.14,LINE_FOLLOW,0.044,2,2,74.8,-0.253,-0.0697,0,99.00,0,none,none,0,-1,0
2235,26.15,LINE_FOLLOW,0.043,2,2,74.8,-0.253,-0.0697,0,99.00,0,none,none,0,-1,0
2236,26.16,LINE_FOLLOW,0.044,2,2,74.8,-0.253,-0.0698,0,99.00,0,none,none,0,-1,0
2237,26.17,LINE_FOLLOW,0.043,2,2,74.8,-0.253,-0.0698,0,99.00,0,none,none,0,-1,0
2238,26.18,LINE_FOLLOW,0.043,2,2,75.0,-0.250,-0.0663,0,99.00,0,none,none,0,-1,0
2239,26.19,LINE_FOLLOW,0.044,2,2,75.0,-0.250,-0.0691,0,99.00,0,none,none,0,-1,0
2240,26.20,LINE_FOLLOW,0.043,2,2,75.0,-0.250,-0.0692,0,99.00,0,none,none,0,-1,0
2241,26.21,LINE_FOLLOW,0.044,2,2,75.2,-0.247,-0.0657,0,99.00,0,none,none,0,-1,0
2242,26.22,LINE_FOLLOW,0.044,3,3,77.0,-0.230,-0.0450,0,99.00,0,none,none,0,-1,0
2243,26.23,LINE_FOLLOW,0.044,2,2,74.8,-0.253,-0.0750,0,99.00,0,none,none,0,-1,0
2244,26.24,LINE_FOLLOW,0.043,2,2,76.5,-0.235,-0.0462,0,99.00,0,none,none,0,-1,0
2245,26.25,LINE_FOLLOW,0.042,3,3,72.5,-0.275,-0.0762,0,99.00,0,none,none,0,-1,0
2246,26.26,LINE_FOLLOW,0.043,2,2,74.5,-0.255,-0.0566,0,99.00,0,none,none,0,-1,0
2247,26.27,LINE_FOLLOW,0.044,2,2,74.2,-0.258,-0.0739,0,99.00,0,none,none,0,-1,0
2248,26.28,LINE_FOLLOW,0.044,2,2,72.8,-0.273,-0.0867,0,99.00,0,none,none,0,-1,0
2249,26.29,LINE_FOLLOW,0.044,3,3,72.3,-0.277,-0.0811,0,99.00,0,none,none,0,-1,0
2250,26.30,LINE_FOLLOW,0.043,3,3,72.3,-0.277,-0.0769,0,99.00,0,none,none,0,-1,0
2251,26.31,LINE_FOLLOW,0.044,3,3,72.2,-0.278,-0.0789,0,99.00,0,none,none,0,-1,0
2252,26.32,LINE_FOLLOW,0.044,3,3,72.0,-0.280,-0.0793,0,99.00,0,none,none,0,-1,0
2253,26.33,LINE_FOLLOW,0.043,3,3,74.3,-0.257,-0.0493,0,99.00,0,none,none,0,-1,0
2254,26.34,LINE_FOLLOW,0.043,1,1,68.5,-0.315,-0.0793,0,99.00,0,none,none,0,-1,0
2255,26.35,LINE_FOLLOW,0.043,1,1,68.5,-0.315,-0.0878,0,99.00,0,none,none,0,-1,0
2256,26.36,LINE_FOLLOW,0.042,3,3,74.0,-0.260,-0.0578,0,99.00,0,none,none,0,-1,0
2257,26.37,LINE_FOLLOW,0.042,1,1,68.5,-0.315,-0.0878,0,99.00,0,none,none,0,-1,0
2258,26.38,LINE_FOLLOW,0.042,3,3,70.3,-0.297,-0.0613,0,99.00,0,none,none,0,-1,0
2259,26.39,LINE_FOLLOW,0.042,1,1,68.0,-0.320,-0.0913,0,99.00,0,none,none,0,-1,0
2260,26.40,LINE_FOLLOW,0.042,2,2,71.0,-0.290,-0.0613,0,99.00,0,none,none,0,-1,0
2261,26.41,LINE_FOLLOW,0.042,2,2,70.0,-0.300,-0.0913,0,99.00,0,none,none,0,-1,0
2262,26.42,LINE_FOLLOW,0.042,2,2,70.2,-0.297,-0.0805,0,99.00,0,none,none,0,-1,0
2263,26.43,LINE_FOLLOW,0.043,2,2,69.2,-0.307,-0.0959,0,99.00,0,none,none,0,-1,0
2264,26.44,LINE_FOLLOW,0.043,2,2,69.0,-0.310,-0.0891,0,99.00,0,none,none,0,-1,0
2265,26.45,LINE_FOLLOW,0.043,2,2,68.2,-0.318,-0.0960,0,99.00,0,none,none,0,-1,0
2266,26.46,LINE_FOLLOW,0.043,2,2,71.2,-0.287,-0.0660,0,99.00,0,none,none,0,-1,0
2267,26.47,LINE_FOLLOW,0.043,2,2,70.0,-0.300,-0.0959,0,99.00,0,none,none,0,-1,0
2268,26.48,LINE_FOLLOW,0.043,2,2,69.8,-0.302,-0.0869,0,99.00,0,none,none,0,-1,0
2269,26.49,LINE_FOLLOW,0.043,2,2,69.8,-0.302,-0.0847,0,99.00,0,none,none,0,-1,0
2270,26.50,LINE_FOLLOW,0.043,2,2,69.8,-0.302,-0.0848,0,99.00,0,none,none,0,-1,0
2271,26.51,LINE_FOLLOW,0.043,2,2,70.5,-0.295,-0.0770,0,99.00,0,none,none,0,-1,0
2272,26.52,LINE_FOLLOW,0.043,2,2,70.2,-0.297,-0.0856,0,99.00,0,none,none,0,-1,0
2273,26.53,LINE_FOLLOW,0.044,2,2,70.8,-0.292,-0.0777,0,99.00,0,none,none,0,-1,0
2274,26.54,LINE_FOLLOW,0.044,2,2,70.2,-0.297,-0.0881,0,99.00,0,none,none,0,-1,0
2275,26.55,LINE_FOLLOW,0.044,2,2,70.5,-0.295,-0.0809,0,99.00,0,none,none,0,-1,0
2276,26.56,LINE_FOLLOW,0.044,2,2,71.5,-0.285,-0.0712,0,99.00,0,none,none,0,-1,0
2277,26.57,LINE_FOLLOW,0.044,2,2,70.8,-0.292,-0.0883,0,99.00,0,none,none,0,-1,0
2278,26.58,LINE_FOLLOW,0.043,2,2,71.5,-0.285,-0.0725,0,99.00,0,none,none,0,-1,0
2279,26.59,LINE_FOLLOW,0.043,2,2,71.0,-0.290,-0.0865,0,99.00,0,none,none,0,-1,0
2280,26.60,LINE_FOLLOW,0.043,2,2,70.8,-0.292,-0.0849,0,99.00,0,none,none,0,-1,0
2281,26.61,LINE_FOLLOW,0.043,3,3,72.7,-0.273,-0.0549,0,99.00,0,none,none,0,-1,0
2282,26.62,LINE_FOLLOW,0.043,2,2,70.5,-0.295,-0.0849,0,99.00,0,none,none,0,-1,0
2283,26.63,LINE_FOLLOW,0.043,2,2,70.5,-0.295,-0.0831,0,99.00,0,none,none,0,-1,0
2284,26.64,LINE_FOLLOW,0.044,3,3,69.2,-0.308,-0.1000,0,99.00,0,none,none,0,-1,0
2285,26.65,LINE_FOLLOW,0.043,3,3,69.2,-0.308,-0.0869,0,99.00,0,none,none,0,-1,0
2286,26.66,LINE_FOLLOW,0.043,3,3,69.2,-0.308,-0.0869,0,99.00,0,none,none,0,-1,0
2287,26.67,LINE_FOLLOW,0.043,3,3,69.2,-0.308,-0.0869,0,99.00,0,none,none,0,-1,0
2288,26.68,LINE_FOLLOW,0.043,3,3,69.0,-0.310,-0.0892,0,99.00,0,none,none,0,-1,0
2289,26.69,LINE_FOLLOW,0.043,2,2,71.5,-0.285,-0.0592,0,99.00,0,none,none,0,-1,0
2290,26.70,LINE_FOLLOW,0.043,2,2,70.8,-0.292,-0.0892,0,99.00,0,none,none,0,-1,0
2291,26.71,LINE_FOLLOW,0.043,2,2,70.8,-0.292,-0.0826,0,99.00,0,none,none,0,-1,0
2292,26.72,LINE_FOLLOW,0.043,3,3,71.0,-0.290,-0.0794,0,99.00,0,none,none,0,-1,0
2293,26.73,LINE_FOLLOW,0.043,3,3,71.0,-0.290,-0.0820,0,99.00,0,none,none,0,-1,0
2294,26.74,LINE_FOLLOW,0.043,3,3,70.2,-0.298,-0.0915,0,99.00,0,none,none,0,-1,0
2295,26.75,LINE_FOLLOW,0.043,3,3,69.3,-0.307,-0.0941,0,99.00,0,none,none,0,-1,0
2296,26.76,LINE_FOLLOW,0.043,2,2,72.5,-0.275,-0.0641,0,99.00,0,none,none,0,-1,0
2297,26.77,LINE_FOLLOW,0.043,4,4,70.4,-0.296,-0.0941,0,99.00,0,none,none,0,-1,0
